,price
7780,270000.0
7781,350000.0
7782,437500.0
7783,415000.0
7784,255000.0
7785,465000.0
7786,437000.0
7787,330000.0
7788,595000.0
7789,175000.0
7790,269900.0
7791,280000.0
7792,315000.0
7793,369950.0
7794,372000.0
7795,432900.0
7796,372500.0
7797,378000.0
7798,454000.0
7799,750000.0
7800,276900.0
7801,592000.0
7802,353000.0
7803,195000.0
7804,322000.0
7805,275000.0
7806,399500.0
7807,379000.0
7808,471000.0
7809,271900.0
7810,535000.0
7811,370000.0
7812,724950.0
7813,280000.0
7814,495000.0
7815,178500.0
7816,290000.0
7817,325000.0
7818,496000.0
7819,452500.0
7820,845000.0
7821,189000.0
7822,309950.0
7823,665000.0
7824,307000.0
7825,286300.0
7826,356000.0
7827,308550.0
7828,350000.0
7829,535000.0
7830,470000.0
7831,524500.0
7832,290000.0
7833,494000.0
7834,654000.0
7835,255000.0
7836,242000.0
7837,480000.0
7838,303000.0
7839,415900.0
7840,390000.0
7841,525000.0
7842,220650.0
7843,350000.0
7844,288000.0
7845,299500.0
7846,287000.0
7847,545000.0
7848,490000.0
7849,320000.0
7850,309212.0
7851,280000.0
7852,445000.0
7853,275000.0
7854,600000.0
7855,286000.0
7856,299500.0
7857,340000.0
7858,515055.0
7859,280000.0
7860,280000.0
7861,255000.0
7862,355000.0
7863,325000.0
7864,320000.0
7865,270000.0
7866,830000.0
7867,855000.0
7868,329000.0
7869,435000.0
7870,275000.0
7871,620000.0
7872,390000.0
7873,380000.0
7874,492000.0
7875,290000.0
7876,390000.0
7877,425000.0
7878,245000.0
7879,452000.0
7880,665000.0
7881,230000.0
7882,450000.0
7883,446250.0
7884,319900.0
7885,397000.0
7886,193500.0
7887,445000.0
7888,471000.0
7889,594950.0
7890,350000.0
7891,800000.0
7892,280000.0
7893,345000.0
7894,332000.0
7895,278000.0
7896,455000.0
7897,392000.0
7898,485000.0
7899,440000.0
7900,312620.0
7901,440000.0
7902,271000.0
7903,427000.0
7904,375000.0
7905,324000.0
7906,280000.0
7907,255000.0
7908,1950000.0
7909,365000.0
7910,239900.0
7911,447000.0
7912,280000.0
7913,299500.0
7914,305000.0
7915,676000.0
7916,433200.0
7917,240000.0
7918,590000.0
7919,313500.0
7920,545000.0
7921,315000.0
7922,299000.0
7923,1075000.0
7924,472000.0
7925,718000.0
7926,447500.0
7927,290000.0
7928,585000.0
7929,310000.0
7930,295000.0
7931,383000.0
7932,458000.0
7933,439000.0
7934,316000.0
7935,480000.0
7936,590000.0
7937,295000.0
7938,345000.0
7939,251000.0
7940,745000.0
7941,775000.0
7942,560000.0
7943,598000.0
7944,234000.0
7945,445000.0
7946,470000.0
7947,429000.0
7948,273000.0
7949,488000.0
7950,349900.0
7951,696000.0
7952,308000.0
7953,440000.0
7954,345000.0
7955,240000.0
7956,533300.0
7957,315000.0
7958,390000.0
7959,850000.0
7960,340000.0
7961,335000.0
7962,304950.0
7963,410000.0
7964,417000.0
7965,476500.0
7966,259000.0
7967,556000.0
7968,450000.0
7969,338000.0
7970,450000.0
7971,320000.0
7972,391500.0
7973,688000.0
7974,240000.0
7975,456000.0
7976,499431.0
7977,505657.0
7978,484259.0
7979,427874.0
7980,594491.0
7981,475000.0
7982,1042000.0
7983,920000.0
7984,760000.0
7985,449990.0
7986,502000.0
7987,483453.0
7988,504058.0
7989,533112.0
7990,533380.0
7991,950000.0
7992,439990.0
7993,598992.0
7994,459990.0
7995,485000.0
7996,499990.0
7997,1488000.0
7998,535365.0
7999,472000.0
8000,499990.0
8001,1057000.0
8002,719000.0
8003,550000.0
8004,470000.0
8005,770000.0
8006,784000.0
8007,835000.0
8008,585188.0
8009,677900.0
8010,693000.0
8011,819900.0
8012,485000.0
8013,560000.0
8014,570000.0
8015,988000.0
8016,843000.0
8017,452000.0
8018,585000.0
8019,662000.0
8020,910000.0
8021,750000.0
8022,460000.0
8023,525000.0
8024,415000.0
8025,1000000.0
8026,748000.0
8027,636000.0
8028,522000.0
8029,512000.0
8030,615000.0
8031,520000.0
8032,375000.0
8033,550000.0
8034,837700.0
8035,609000.0
8036,2200000.0
8037,700000.0
8038,933399.0
8039,566000.0
8040,755000.0
8041,640000.0
8042,514000.0
8043,775000.0
8044,789500.0
8045,440000.0
8046,780000.0
8047,550000.0
8048,840000.0
8049,822500.0
8050,605000.0
8051,670000.0
8052,468000.0
8053,775000.0
8054,810000.0
8055,739900.0
8056,500000.0
8057,335000.0
8058,661000.0
8059,493000.0
8060,965000.0
8061,733000.0
8062,540000.0
8063,739000.0
8064,383000.0
8065,700000.0
8066,509250.0
8067,638500.0
8068,490000.0
8069,478000.0
8070,799000.0
8071,455000.0
8072,550000.0
8073,900000.0
8074,639000.0
8075,540000.0
8076,775000.0
8077,637250.0
8078,843500.0
8079,395000.0
8080,542000.0
8081,625000.0
8082,799950.0
8083,732350.0
8084,557500.0
8085,550000.0
8086,803000.0
8087,620000.0
8088,610000.0
8089,735000.0
8090,899000.0
8091,524000.0
8092,510000.0
8093,695500.0
8094,675000.0
8095,354000.0
8096,462600.0
8097,581000.0
8098,755000.0
8099,750000.0
8100,725000.0
8101,453000.0
8102,717550.0
8103,450000.0
8104,580000.0
8105,1050000.0
8106,1442500.0
8107,397500.0
8108,760000.0
8109,369950.0
8110,700000.0
8111,605000.0
8112,405000.0
8113,760000.0
8114,717000.0
8115,950000.0
8116,721000.0
8117,419500.0
8118,425000.0
8119,572000.0
8120,525000.0
8121,525000.0
8122,460000.0
8123,607000.0
8124,656000.0
8125,422500.0
8126,800000.0
8127,424240.0
8128,589950.0
8129,412500.0
8130,1122500.0
8131,915000.0
8132,535000.0
8133,695000.0
8134,798000.0
8135,665000.0
8136,762500.0
8137,736000.0
8138,565000.0
8139,600000.0
8140,352500.0
8141,472000.0
8142,1010000.0
8143,570000.0
8144,749400.0
8145,637000.0
8146,599000.0
8147,725000.0
8148,822000.0
8149,550000.0
8150,751000.0
8151,762500.0
8152,781000.0
8153,670000.0
8154,435000.0
8155,792000.0
8156,480000.0
8157,675000.0
8158,499000.0
8159,440000.0
8160,555000.0
8161,817500.0
8162,525000.0
8163,530000.0
8164,573000.0
8165,550000.0
8166,995000.0
8167,472500.0
8168,515000.0
8169,782000.0
8170,639500.0
8171,424000.0
8172,602000.0
8173,480000.0
8174,560000.0
8175,525000.0
8176,507500.0
8177,715000.0
8178,565000.0
8179,744000.0
8180,940000.0
8181,750000.0
8182,485000.0
8183,519900.0
8184,499950.0
8185,725000.0
8186,430000.0
8187,515000.0
8188,700000.0
8189,779950.0
8190,416000.0
8191,693000.0
8192,390000.0
8193,550000.0
8194,599950.0
8195,500000.0
8196,1150000.0
8197,510000.0
8198,583000.0
8199,630000.0
8200,460000.0
8201,679000.0
8202,765000.0
8203,515000.0
8204,300000.0
8205,680000.0
8206,475000.0
8207,510000.0
8208,640000.0
8209,500000.0
8210,545000.0
8211,639500.0
8212,698000.0
8213,615000.0
8214,570000.0
8215,664000.0
8216,432100.0
8217,379500.0
8218,567000.0
8219,437000.0
8220,675000.0
8221,508000.0
8222,597500.0
8223,602000.0
8224,549000.0
8225,675000.0
8226,510000.0
8227,475000.0
8228,225000.0
8229,270000.0
8230,751000.0
8231,700000.0
8232,835000.0
8233,588000.0
8234,811000.0
8235,684000.0
8236,675000.0
8237,555000.0
8238,580000.0
8239,585888.0
8240,426000.0
8241,445000.0
8242,583000.0
8243,534950.0
8244,704000.0
8245,580000.0
8246,425000.0
8247,715000.0
8248,604000.0
8249,525000.0
8250,550000.0
8251,575550.0
8252,661000.0
8253,599000.0
8254,425000.0
8255,1093000.0
8256,555000.0
8257,751000.0
8258,638000.0
8259,440000.0
8260,675000.0
8261,854000.0
8262,650000.0
8263,830000.0
8264,450000.0
8265,530000.0
8266,784950.0
8267,755000.0
8268,385000.0
8269,690000.0
8270,689000.0
8271,560000.0
8272,315000.0
8273,579000.0
8274,499000.0
8275,333760.0
8276,510000.0
8277,460000.0
8278,456000.0
8279,596500.0
8280,759900.0
8281,750000.0
8282,408000.0
8283,605000.0
8284,708000.0
8285,595000.0
8286,495000.0
8287,661500.0
8288,785000.0
8289,830000.0
8290,565000.0
8291,1200000.0
8292,440000.0
8293,580000.0
8294,510000.0
8295,652000.0
8296,455500.0
8297,738000.0
8298,406500.0
8299,497000.0
8300,432500.0
8301,500000.0
8302,405000.0
8303,735000.0
8304,538000.0
8305,729000.0
8306,411500.0
8307,580000.0
8308,660000.0
8309,499990.0
8310,814950.0
8311,685000.0
8312,650000.0
8313,600000.0
8314,725000.0
8315,729000.0
8316,544300.0
8317,470000.0
8318,440000.0
8319,849000.0
8320,490000.0
8321,835000.0
8322,790000.0
8323,597500.0
8324,402000.0
8325,1250000.0
8326,315000.0
8327,746000.0
8328,688100.0
8329,505000.0
8330,559500.0
8331,872750.0
8332,760000.0
8333,566000.0
8334,738000.0
8335,832500.0
8336,750000.0
8337,401000.0
8338,655000.0
8339,661000.0
8340,697000.0
8341,595000.0
8342,615000.0
8343,450000.0
8344,513000.0
8345,480000.0
8346,624000.0
8347,468000.0
8348,385000.0
8349,615000.0
8350,728000.0
8351,500000.0
8352,740000.0
8353,440000.0
8354,845000.0
8355,740000.0
8356,630000.0
8357,442000.0
8358,555000.0
8359,498000.0
8360,510000.0
8361,737000.0
8362,890000.0
8363,599500.0
8364,467100.0
8365,532000.0
8366,475000.0
8367,465000.0
8368,500000.0
8369,275000.0
8370,529950.0
8371,852500.0
8372,845000.0
8373,459000.0
8374,612000.0
8375,775000.0
8376,766000.0
8377,1325000.0
8378,775000.0
8379,699000.0
8380,593777.0
8381,372000.0
8382,639900.0
8383,550120.0
8384,562100.0
8385,714000.0
8386,670000.0
8387,680000.0
8388,756000.0
8389,749500.0
8390,572000.0
8391,540000.0
8392,436800.0
8393,528000.0
8394,479000.0
8395,675000.0
8396,485000.0
8397,717000.0
8398,1225000.0
8399,666000.0
8400,438000.0
8401,690000.0
8402,1080000.0
8403,475000.0
8404,562000.0
8405,765000.0
8406,716000.0
8407,552500.0
8408,420000.0
8409,550000.0
8410,431000.0
8411,910000.0
8412,915000.0
8413,610000.0
8414,600000.0
8415,795000.0
8416,790100.0
8417,731688.0
8418,542000.0
8419,684680.0
8420,910000.0
8421,678000.0
8422,734500.0
8423,572500.0
8424,813000.0
8425,500000.0
8426,409950.0
8427,802000.0
8428,601002.0
8429,745000.0
8430,458000.0
8431,799950.0
8432,402000.0
8433,407000.0
8434,593567.0
8435,437000.0
8436,520000.0
8437,525000.0
8438,455000.0
8439,400000.0
8440,474000.0
8441,518000.0
8442,583500.0
8443,539000.0
8444,510000.0
8445,490000.0
8446,618000.0
8447,840000.0
8448,637000.0
8449,507000.0
8450,1320000.0
8451,740000.0
8452,540000.0
8453,361500.0
8454,779950.0
8455,349950.0
8456,627000.0
8457,450000.0
8458,455000.0
8459,367000.0
8460,552321.0
8461,770000.0
8462,600000.0
8463,795000.0
8464,760000.0
8465,449950.0
8466,420000.0
8467,615000.0
8468,580000.0
8469,495000.0
8470,445000.0
8471,838000.0
8472,733000.0
8473,625000.0
8474,712000.0
8475,379950.0
8476,856500.0
8477,476800.0
8478,725000.0
8479,425500.0
8480,347000.0
8481,650000.0
8482,870000.0
8483,515000.0
8484,833000.0
8485,800000.0
8486,599000.0
8487,447000.0
8488,592500.0
8489,600000.0
8490,731000.0
8491,415000.0
8492,540000.0
8493,607000.0
8494,542500.0
8495,452000.0
8496,625000.0
8497,442200.0
8498,655000.0
8499,543000.0
8500,930000.0
8501,720000.0
8502,382000.0
8503,732500.0
8504,683000.0
8505,731781.0
8506,585000.0
8507,568500.0
8508,1700000.0
8509,570000.0
8510,620000.0
8511,717500.0
8512,565000.0
8513,675000.0
8514,424500.0
8515,650000.0
8516,475000.0
8517,403000.0
8518,981000.0
8519,539000.0
8520,445000.0
8521,490000.0
8522,541338.0
8523,855169.0
8524,1040890.0
8525,780000.0
8526,950968.0
8527,932990.0
8528,710000.0
8529,760000.0
8530,1100000.0
8531,952990.0
8532,711000.0
8533,918000.0
8534,754842.0
8535,923990.0
8536,925000.0
8537,749000.0
8538,778983.0
8539,803100.0
8540,775950.0
8541,1240000.0
8542,830000.0
8543,745641.0
8544,1033890.0
8545,799000.0
8546,1299890.0
8547,799990.0
8548,799990.0
8549,779380.0
8550,939000.0
8551,674000.0
8552,739000.0
8553,1105000.0
8554,837000.0
8555,780000.0
8556,850000.0
8557,519990.0
8558,880000.0
8559,730000.0
8560,860000.0
8561,882566.0
8562,757500.0
8563,810000.0
8564,1075000.0
8565,989990.0
8566,680000.0
8567,712198.0
8568,277140.0
8569,988990.0
8570,667000.0
8571,928990.0
8572,685000.0
8573,750000.0
8574,776000.0
8575,850000.0
8576,942990.0
8577,1225000.0
8578,861990.0
8579,479950.0
8580,516500.0
8581,780000.0
8582,463000.0
8583,1095000.0
8584,650000.0
8585,435000.0
8586,505000.0
8587,507000.0
8588,799000.0
8589,690000.0
8590,699800.0
8591,565000.0
8592,737500.0
8593,581000.0
8594,430000.0
8595,419950.0
8596,740000.0
8597,554000.0
8598,590000.0
8599,1035480.0
8600,448000.0
8601,435000.0
8602,1150000.0
8603,449000.0
8604,467000.0
8605,750000.0
8606,428000.0
8607,408000.0
8608,455800.0
8609,715000.0
8610,1150000.0
8611,720500.0
8612,850000.0
8613,740000.0
8614,915000.0
8615,411753.0
8616,930800.0
8617,322000.0
8618,305000.0
8619,575000.0
8620,715000.0
8621,419000.0
8622,725500.0
8623,760000.0
8624,600000.0
8625,1187500.0
8626,575000.0
8627,754800.0
8628,608000.0
8629,509000.0
8630,465000.0
8631,1237500.0
8632,830000.0
8633,410000.0
8634,963990.0
8635,635000.0
8636,929000.0
8637,521000.0
8638,635000.0
8639,530000.0
8640,770000.0
8641,700000.0
8642,800000.0
8643,975000.0
8644,568000.0
8645,1078000.0
8646,550000.0
8647,715000.0
8648,672000.0
8649,775000.0
8650,431500.0
8651,775000.0
8652,790000.0
8653,559950.0
8654,634800.0
8655,389000.0
8656,740000.0
8657,420250.0
8658,800000.0
8659,610000.0
8660,705000.0
8661,702000.0
8662,673200.0
8663,599000.0
8664,610000.0
8665,666000.0
8666,988830.0
8667,715000.0
8668,498800.0
8669,1050000.0
8670,895000.0
8671,775000.0
8672,1525000.0
8673,1100000.0
8674,542000.0
8675,730000.0
8676,994900.0
8677,635000.0
8678,620000.0
8679,405000.0
8680,559000.0
8681,575000.0
8682,835000.0
8683,844000.0
8684,864000.0
8685,1150000.0
8686,559000.0
8687,866000.0
8688,720000.0
8689,455000.0
8690,825000.0
8691,535000.0
8692,970000.0
8693,429000.0
8694,1110000.0
8695,671300.0
8696,519000.0
8697,407450.0
8698,300000.0
8699,437000.0
8700,750000.0
8701,785000.0
8702,1940000.0
8703,745000.0
8704,1250000.0
8705,685000.0
8706,885000.0
8707,345000.0
8708,569000.0
8709,1210000.0
8710,400000.0
8711,875000.0
8712,485000.0
8713,554000.0
8714,700000.0
8715,749950.0
8716,1300000.0
8717,625000.0
8718,395000.0
8719,738500.0
8720,702000.0
8721,694000.0
8722,765000.0
8723,775000.0
8724,680000.0
8725,439888.0
8726,920000.0
8727,635000.0
8728,579000.0
8729,699000.0
8730,2140000.0
8731,635000.0
8732,955990.0
8733,715000.0
8734,1175000.0
8735,415000.0
8736,750000.0
8737,894000.0
8738,806000.0
8739,685000.0
8740,473000.0
8741,568000.0
8742,340000.0
8743,505000.0
8744,550000.0
8745,820000.0
8746,1090000.0
8747,790500.0
8748,762500.0
8749,495000.0
8750,875000.0
8751,457000.0
8752,963990.0
8753,597400.0
8754,652500.0
8755,574000.0
8756,860000.0
8757,428000.0
8758,405000.0
8759,839990.0
8760,500000.0
8761,752500.0
8762,476000.0
8763,910000.0
8764,499000.0
8765,850000.0
8766,875000.0
8767,950000.0
8768,899000.0
8769,559950.0
8770,440000.0
8771,1769000.0
8772,449000.0
8773,480000.0
8774,475000.0
8775,442500.0
8776,410000.0
8777,580000.0
8778,561000.0
8779,632500.0
8780,399950.0
8781,530000.0
8782,394000.0
8783,440500.0
8784,589000.0
8785,660000.0
8786,850000.0
8787,403000.0
8788,265000.0
8789,412250.0
8790,560000.0
8791,259875.0
8792,385000.0
8793,592350.0
8794,170000.0
8795,1130000.0
8796,571000.0
8797,850000.0
8798,897500.0
8799,550000.0
8800,592500.0
8801,490000.0
8802,737000.0
8803,795127.0
8804,850000.0
8805,572000.0
8806,442500.0
8807,583800.0
8808,635000.0
8809,835000.0
8810,450000.0
8811,583000.0
8812,590000.0
8813,420000.0
8814,765000.0
8815,650000.0
8816,2280000.0
8817,782000.0
8818,633100.0
8819,482500.0
8820,540000.0
8821,635000.0
8822,715000.0
8823,461000.0
8824,452000.0
8825,379500.0
8826,381000.0
8827,528000.0
8828,515000.0
8829,398000.0
8830,362764.0
8831,695000.0
8832,389000.0
8833,344000.0
8834,675000.0
8835,1690000.0
8836,1800000.0
8837,710000.0
8838,589000.0
8839,925000.0
8840,475000.0
8841,620000.0
8842,381000.0
8843,702000.0
8844,464000.0
8845,509900.0
8846,500000.0
8847,975000.0
8848,340000.0
8849,605000.0
8850,799990.0
8851,610000.0
8852,894400.0
8853,699950.0
8854,1295000.0
8855,330000.0
8856,442500.0
8857,587000.0
8858,550285.0
8859,579000.0
8860,541500.0
8861,610000.0
8862,445000.0
8863,560000.0
8864,485000.0
8865,650000.0
8866,850000.0
8867,743700.0
8868,468000.0
8869,735000.0
8870,851000.0
8871,829000.0
8872,425000.0
8873,580000.0
8874,1200000.0
8875,558000.0
8876,550000.0
8877,920000.0
8878,401000.0
8879,326188.0
8880,568000.0
8881,350000.0
8882,889000.0
8883,531800.0
8884,650000.0
8885,489000.0
8886,788600.0
8887,438000.0
8888,421200.0
8889,597500.0
8890,600000.0
8891,753000.0
8892,479000.0
8893,630000.0
8894,548050.0
8895,545000.0
8896,765000.0
8897,700000.0
8898,339000.0
8899,476000.0
8900,498000.0
8901,895990.0
8902,790000.0
8903,705000.0
8904,335000.0
8905,602000.0
8906,491150.0
8907,475000.0
8908,600000.0
8909,802000.0
8910,713000.0
8911,554000.0
8912,400000.0
8913,432000.0
8914,780000.0
8915,419000.0
8916,785000.0
8917,391265.0
8918,316000.0
8919,682000.0
8920,225000.0
8921,665000.0
8922,447000.0
8923,850000.0
8924,853000.0
8925,890000.0
8926,930000.0
8927,628990.0
8928,620000.0
8929,535000.0
8930,504975.0
8931,779950.0
8932,888550.0
8933,840000.0
8934,1360000.0
8935,564000.0
8936,669000.0
8937,413800.0
8938,439950.0
8939,695000.0
8940,625250.0
8941,741500.0
8942,743000.0
8943,1180000.0
8944,818000.0
8945,739000.0
8946,392137.0
8947,1237500.0
8948,775000.0
8949,755000.0
8950,789500.0
8951,577000.0
8952,785000.0
8953,385000.0
8954,653000.0
8955,731500.0
8956,825000.0
8957,305000.0
8958,429000.0
8959,540000.0
8960,955000.0
8961,795000.0
8962,386380.0
8963,485000.0
8964,660000.0
8965,728050.0
8966,750000.0
8967,808000.0
8968,389700.0
8969,359782.0
8970,1049990.0
8971,780000.0
8972,950000.0
8973,734990.0
8974,706000.0
8975,580000.0
8976,915000.0
8977,810000.0
8978,1408760.0
8979,810000.0
8980,364950.0
8981,237000.0
8982,578000.0
8983,370000.0
8984,280000.0
8985,235000.0
8986,346900.0
8987,261000.0
8988,290000.0
8989,373000.0
8990,501000.0
8991,324000.0
8992,280000.0
8993,197500.0
8994,140000.0
8995,303000.0
8996,430000.0
8997,290000.0
8998,283500.0
8999,290000.0
9000,300000.0
9001,192000.0
9002,177500.0
9003,238000.0
9004,200000.0
9005,550000.0
9006,360000.0
9007,207000.0
9008,370000.0
9009,330000.0
9010,252000.0
9011,340000.0
9012,280950.0
9013,250000.0
9014,327000.0
9015,287500.0
9016,495000.0
9017,485000.0
9018,290300.0
9019,285750.0
9020,220000.0
9021,305000.0
9022,315000.0
9023,256000.0
9024,205000.0
9025,312500.0
9026,280000.0
9027,245000.0
9028,173000.0
9029,244000.0
9030,373000.0
9031,290000.0
9032,359950.0
9033,400000.0
9034,170000.0
9035,366000.0
9036,500000.0
9037,308000.0
9038,221000.0
9039,397500.0
9040,414000.0
9041,205000.0
9042,315000.0
9043,359000.0
9044,310000.0
9045,325000.0
9046,312500.0
9047,270000.0
9048,300000.0
9049,485000.0
9050,250000.0
9051,385000.0
9052,349000.0
9053,365000.0
9054,268000.0
9055,370000.0
9056,110000.0
9057,100000.0
9058,305000.0
9059,225000.0
9060,268643.0
9061,277000.0
9062,313100.0
9063,264950.0
9064,238950.0
9065,165000.0
9066,301000.0
9067,325500.0
9068,549900.0
9069,203000.0
9070,332544.0
9071,272000.0
9072,380500.0
9073,337500.0
9074,260000.0
9075,345000.0
9076,345000.0
9077,250000.0
9078,205000.0
9079,200000.0
9080,340000.0
9081,199000.0
9082,220000.0
9083,225000.0
9084,330000.0
9085,360000.0
9086,230000.0
9087,480000.0
9088,175000.0
9089,235000.0
9090,287000.0
9091,375000.0
9092,479950.0
9093,222000.0
9094,439000.0
9095,380000.0
9096,216180.0
9097,305000.0
9098,219950.0
9099,238000.0
9100,328000.0
9101,259000.0
9102,265000.0
9103,290000.0
9104,235000.0
9105,185000.0
9106,365000.0
9107,395000.0
9108,334000.0
9109,389000.0
9110,350000.0
9111,213000.0
9112,325000.0
9113,288000.0
9114,260000.0
9115,294900.0
9116,280000.0
9117,207100.0
9118,325000.0
9119,389900.0
9120,298000.0
9121,329950.0
9122,383000.0
9123,317000.0
9124,213400.0
9125,300000.0
9126,194000.0
9127,294000.0
9128,126000.0
9129,160000.0
9130,168000.0
9131,238000.0
9132,250000.0
9133,349950.0
9134,263000.0
9135,257000.0
9136,350000.0
9137,344500.0
9138,335000.0
9139,242500.0
9140,235000.0
9141,240000.0
9142,350000.0
9143,550000.0
9144,490000.0
9145,309950.0
9146,324950.0
9147,417400.0
9148,311100.0
9149,185000.0
9150,312000.0
9151,417000.0
9152,234300.0
9153,230000.0
9154,274000.0
9155,180000.0
9156,310000.0
9157,555000.0
9158,285000.0
9159,318000.0
9160,400000.0
9161,360000.0
9162,190000.0
9163,295000.0
9164,299000.0
9165,262000.0
9166,325000.0
9167,183750.0
9168,290000.0
9169,260000.0
9170,375000.0
9171,394500.0
9172,297950.0
9173,159000.0
9174,225000.0
9175,290000.0
9176,344500.0
9177,175000.0
9178,335000.0
9179,338000.0
9180,275000.0
9181,250000.0
9182,295000.0
9183,285000.0
9184,129000.0
9185,295500.0
9186,225000.0
9187,253000.0
9188,631000.0
9189,350000.0
9190,275000.0
9191,255000.0
9192,239000.0
9193,290000.0
9194,206000.0
9195,150000.0
9196,175000.0
9197,199950.0
9198,296500.0
9199,212000.0
9200,180000.0
9201,300000.0
9202,463828.0
9203,265000.0
9204,368500.0
9205,249500.0
9206,289000.0
9207,216000.0
9208,305000.0
9209,247000.0
9210,290000.0
9211,252000.0
9212,349950.0
9213,265000.0
9214,170500.0
9215,235000.0
9216,365650.0
9217,140000.0
9218,325000.0
9219,330000.0
9220,320000.0
9221,333000.0
9222,450000.0
9223,269950.0
9224,300000.0
9225,235000.0
9226,274000.0
9227,440000.0
9228,400000.0
9229,489000.0
9230,293000.0
9231,249900.0
9232,580000.0
9233,485000.0
9234,388000.0
9235,307000.0
9236,499950.0
9237,290500.0
9238,292000.0
9239,305000.0
9240,370000.0
9241,305000.0
9242,462000.0
9243,609000.0
9244,477500.0
9245,400000.0
9246,300000.0
9247,458000.0
9248,605000.0
9249,345000.0
9250,461000.0
9251,215000.0
9252,650000.0
9253,210000.0
9254,580000.0
9255,665000.0
9256,338000.0
9257,280000.0
9258,297000.0
9259,538000.0
9260,280000.0
9261,426700.0
9262,405300.0
9263,341500.0
9264,347000.0
9265,450000.0
9266,467000.0
9267,839900.0
9268,427200.0
9269,425000.0
9270,151000.0
9271,552500.0
9272,272000.0
9273,369000.0
9274,350000.0
9275,276900.0
9276,445000.0
9277,250000.0
9278,235867.0
9279,720000.0
9280,345000.0
9281,350000.0
9282,445000.0
9283,349000.0
9284,320000.0
9285,471750.0
9286,562500.0
9287,310000.0
9288,345000.0
9289,517100.0
9290,322500.0
9291,155000.0
9292,352500.0
9293,300000.0
9294,399500.0
9295,369990.0
9296,365000.0
9297,162000.0
9298,306000.0
9299,180000.0
9300,230000.0
9301,550000.0
9302,288400.0
9303,249000.0
9304,739000.0
9305,289000.0
9306,368000.0
9307,415000.0
9308,539950.0
9309,502500.0
9310,436300.0
9311,240000.0
9312,585000.0
9313,387000.0
9314,315000.0
9315,355000.0
9316,600000.0
9317,235000.0
9318,346150.0
9319,417000.0
9320,522500.0
9321,1570000.0
9322,330000.0
9323,393000.0
9324,320000.0
9325,240000.0
9326,325000.0
9327,208000.0
9328,280000.0
9329,266000.0
9330,379600.0
9331,268000.0
9332,635000.0
9333,464000.0
9334,227450.0
9335,292600.0
9336,375000.0
9337,259950.0
9338,299950.0
9339,355000.0
9340,340000.0
9341,439900.0
9342,406000.0
9343,980000.0
9344,572500.0
9345,200000.0
9346,226000.0
9347,402000.0
9348,390000.0
9349,260000.0
9350,270000.0
9351,377000.0
9352,535000.0
9353,225000.0
9354,359000.0
9355,253905.0
9356,385000.0
9357,350000.0
9358,398500.0
9359,641000.0
9360,424950.0
9361,230000.0
9362,208000.0
9363,583000.0
9364,413900.0
9365,481000.0
9366,300000.0
9367,275500.0
9368,449999.0
9369,406000.0
9370,300000.0
9371,670000.0
9372,292000.0
9373,250000.0
9374,322500.0
9375,320000.0
9376,548000.0
9377,339900.0
9378,253000.0
9379,355000.0
9380,404600.0
9381,189900.0
9382,269950.0
9383,469000.0
9384,299950.0
9385,315000.0
9386,279000.0
9387,280000.0
9388,237000.0
9389,141800.0
9390,261000.0
9391,165000.0
9392,222900.0
9393,506000.0
9394,325000.0
9395,250000.0
9396,299000.0
9397,238000.0
9398,200000.0
9399,380000.0
9400,555000.0
9401,506400.0
9402,380000.0
9403,367500.0
9404,261490.0
9405,348000.0
9406,415000.0
9407,560000.0
9408,139000.0
9409,225000.0
9410,307150.0
9411,339950.0
9412,265000.0
9413,265000.0
9414,480000.0
9415,698000.0
9416,535000.0
9417,430000.0
9418,560000.0
9419,269000.0
9420,326000.0
9421,238000.0
9422,380000.0
9423,555000.0
9424,730000.0
9425,510000.0
9426,359000.0
9427,420000.0
9428,327000.0
9429,433000.0
9430,306888.0
9431,525000.0
9432,410000.0
9433,335000.0
9434,345000.0
9435,265000.0
9436,710000.0
9437,350000.0
9438,515700.0
9439,392500.0
9440,199500.0
9441,247000.0
9442,750000.0
9443,435000.0
9444,560000.0
9445,235000.0
9446,630000.0
9447,429900.0
9448,283000.0
9449,455000.0
9450,232000.0
9451,494500.0
9452,220000.0
9453,419500.0
9454,275000.0
9455,450000.0
9456,725000.0
9457,452000.0
9458,290000.0
9459,269500.0
9460,324500.0
9461,422500.0
9462,230000.0
9463,275000.0
9464,311000.0
9465,213800.0
9466,515000.0
9467,640000.0
9468,150000.0
9469,345000.0
9470,640000.0
9471,600000.0
9472,375000.0
9473,199950.0
9474,317000.0
9475,343000.0
9476,350000.0
9477,443950.0
9478,383000.0
9479,231500.0
9480,295000.0
9481,340000.0
9482,868500.0
9483,555000.0
9484,320000.0
9485,240000.0
9486,481000.0
9487,290000.0
9488,280000.0
9489,681716.0
9490,313100.0
9491,275000.0
9492,585000.0
9493,230000.0
9494,250000.0
9495,289950.0
9496,208950.0
9497,450000.0
9498,655000.0
9499,375000.0
9500,431000.0
9501,320000.0
9502,253200.0
9503,229000.0
9504,255000.0
9505,360000.0
9506,365000.0
9507,600000.0
9508,602500.0
9509,310000.0
9510,615000.0
9511,537100.0
9512,570000.0
9513,390000.0
9514,287000.0
9515,657000.0
9516,340000.0
9517,560000.0
9518,274000.0
9519,199000.0
9520,410000.0
9521,605000.0
